1,2,3,4,5,6,7,8,9,10,11,12
公历日期,年份,月份,日期,年柱,月柱,日柱,时辰,时间区间,起始小时,起始小时,时柱
5/6/1950,1950,5,6,庚寅,辛巳,癸未,戌时,19:00-21:00,19,20,壬戌
5/6/1950,1950,5,6,庚寅,辛巳,癸未,亥时,21:00-23:00,21,22,癸亥
5/7/1950,1950,5,7,庚寅,辛巳,甲申,子时,23:00-01:00,23,0,甲子
5/7/1950,1950,5,7,庚寅,辛巳,甲申,丑时,01:00-03:00,1,2,乙丑
5/7/1950,1950,5,7,庚寅,辛巳,甲申,寅时,03:00-05:00,3,4,丙寅
5/7/1950,1950,5,7,庚寅,辛巳,甲申,卯时,05:00-07:00,5,6,丁卯
5/7/1950,1950,5,7,庚寅,辛巳,甲申,辰时,07:00-09:00,7,8,戊辰
5/7/1950,1950,5,7,庚寅,辛巳,甲申,巳时,09:00-11:00,9,10,己巳
5/7/1950,1950,5,7,庚寅,辛巳,甲申,午时,11:00-13:00,11,12,庚午
5/7/1950,1950,5,7,庚寅,辛巳,甲申,未时,13:00-15:00,13,14,辛未
5/7/1950,1950,5,7,庚寅,辛巳,甲申,申时,15:00-17:00,15,16,壬申
5/7/1950,1950,5,7,庚寅,辛巳,甲申,酉时,17:00-19:00,17,18,癸酉
5/7/1950,1950,5,7,庚寅,辛巳,甲申,戌时,19:00-21:00,19,20,甲戌
5/7/1950,1950,5,7,庚寅,辛巳,甲申,亥时,21:00-23:00,21,22,乙亥
5/8/1950,1950,5,8,庚寅,辛巳,乙酉,子时,23:00-01:00,23,0,丙子
5/8/1950,1950,5,8,庚寅,辛巳,乙酉,丑时,01:00-03:00,1,2,丁丑
5/8/1950,1950,5,8,庚寅,辛巳,乙酉,寅时,03:00-05:00,3,4,戊寅
5/8/1950,1950,5,8,庚寅,辛巳,乙酉,卯时,05:00-07:00,5,6,己卯
5/8/1950,1950,5,8,庚寅,辛巳,乙酉,辰时,07:00-09:00,7,8,庚辰
5/8/1950,1950,5,8,庚寅,辛巳,乙酉,巳时,09:00-11:00,9,10,辛巳
5/8/1950,1950,5,8,庚寅,辛巳,乙酉,午时,11:00-13:00,11,12,壬午
5/8/1950,1950,5,8,庚寅,辛巳,乙酉,未时,13:00-15:00,13,14,癸未
5/8/1950,1950,5,8,庚寅,辛巳,乙酉,申时,15:00-17:00,15,16,甲申
5/8/1950,1950,5,8,庚寅,辛巳,乙酉,酉时,17:00-19:00,17,18,乙酉
5/8/1950,1950,5,8,庚寅,辛巳,乙酉,戌时,19:00-21:00,19,20,丙戌
5/8/1950,1950,5,8,庚寅,辛巳,乙酉,亥时,21:00-23:00,21,22,丁亥
5/9/1950,1950,5,9,庚寅,辛巳,丙戌,子时,23:00-01:00,23,0,戊子
5/9/1950,1950,5,9,庚寅,辛巳,丙戌,丑时,01:00-03:00,1,2,己丑
5/9/1950,1950,5,9,庚寅,辛巳,丙戌,寅时,03:00-05:00,3,4,庚寅
5/9/1950,1950,5,9,庚寅,辛巳,丙戌,卯时,05:00-07:00,5,6,辛卯
5/9/1950,1950,5,9,庚寅,辛巳,丙戌,辰时,07:00-09:00,7,8,壬辰
5/9/1950,1950,5,9,庚寅,辛巳,丙戌,巳时,09:00-11:00,9,10,癸巳
5/9/1950,1950,5,9,庚寅,辛巳,丙戌,午时,11:00-13:00,11,12,甲午
5/9/1950,1950,5,9,庚寅,辛巳,丙戌,未时,13:00-15:00,13,14,乙未
5/9/1950,1950,5,9,庚寅,辛巳,丙戌,申时,15:00-17:00,15,16,丙申
5/9/1950,1950,5,9,庚寅,辛巳,丙戌,酉时,17:00-19:00,17,18,丁酉
5/9/1950,1950,5,9,庚寅,辛巳,丙戌,戌时,19:00-21:00,19,20,戊戌
5/9/1950,1950,5,9,庚寅,辛巳,丙戌,亥时,21:00-23:00,21,22,己亥
5/10/1950,1950,5,10,庚寅,辛巳,丁亥,子时,23:00-01:00,23,0,庚子
5/10/1950,1950,5,10,庚寅,辛巳,丁亥,丑时,01:00-03:00,1,2,辛丑
5/10/1950,1950,5,10,庚寅,辛巳,丁亥,寅时,03:00-05:00,3,4,壬寅
5/10/1950,1950,5,10,庚寅,辛巳,丁亥,卯时,05:00-07:00,5,6,癸卯
5/10/1950,1950,5,10,庚寅,辛巳,丁亥,辰时,07:00-09:00,7,8,甲辰
5/10/1950,1950,5,10,庚寅,辛巳,丁亥,巳时,09:00-11:00,9,10,乙巳
5/10/1950,1950,5,10,庚寅,辛巳,丁亥,午时,11:00-13:00,11,12,丙午
5/10/1950,1950,5,10,庚寅,辛巳,丁亥,未时,13:00-15:00,13,14,丁未
5/10/1950,1950,5,10,庚寅,辛巳,丁亥,申时,15:00-17:00,15,16,戊申
5/10/1950,1950,5,10,庚寅,辛巳,丁亥,酉时,17:00-19:00,17,18,己酉
5/10/1950,1950,5,10,庚寅,辛巳,丁亥,戌时,19:00-21:00,19,20,庚戌
5/10/1950,1950,5,10,庚寅,辛巳,丁亥,亥时,21:00-23:00,21,22,辛亥
5/11/1950,1950,5,11,庚寅,辛巳,戊子,子时,23:00-01:00,23,0,壬子
5/11/1950,1950,5,11,庚寅,辛巳,戊子,丑时,01:00-03:00,1,2,癸丑
5/11/1950,1950,5,11,庚寅,辛巳,戊子,寅时,03:00-05:00,3,4,甲寅
5/11/1950,1950,5,11,庚寅,辛巳,戊子,卯时,05:00-07:00,5,6,乙卯
5/11/1950,1950,5,11,庚寅,辛巳,戊子,辰时,07:00-09:00,7,8,丙辰
5/11/1950,1950,5,11,庚寅,辛巳,戊子,巳时,09:00-11:00,9,10,丁巳
5/11/1950,1950,5,11,庚寅,辛巳,戊子,午时,11:00-13:00,11,12,戊午
5/11/1950,1950,5,11,庚寅,辛巳,戊子,未时,13:00-15:00,13,14,己未
5/11/1950,1950,5,11,庚寅,辛巳,戊子,申时,15:00-17:00,15,16,庚申
5/11/1950,1950,5,11,庚寅,辛巳,戊子,酉时,17:00-19:00,17,18,辛酉
5/11/1950,1950,5,11,庚寅,辛巳,戊子,戌时,19:00-21:00,19,20,壬戌
5/11/1950,1950,5,11,庚寅,辛巳,戊子,亥时,21:00-23:00,21,22,癸亥
5/12/1950,1950,5,12,庚寅,辛巳,己丑,子时,23:00-01:00,23,0,甲子
5/12/1950,1950,5,12,庚寅,辛巳,己丑,丑时,01:00-03:00,1,2,乙丑
5/12/1950,1950,5,12,庚寅,辛巳,己丑,寅时,03:00-05:00,3,4,丙寅
5/12/1950,1950,5,12,庚寅,辛巳,己丑,卯时,05:00-07:00,5,6,丁卯
5/12/1950,1950,5,12,庚寅,辛巳,己丑,辰时,07:00-09:00,7,8,戊辰
5/12/1950,1950,5,12,庚寅,辛巳,己丑,巳时,09:00-11:00,9,10,己巳
5/12/1950,1950,5,12,庚寅,辛巳,己丑,午时,11:00-13:00,11,12,庚午
5/12/1950,1950,5,12,庚寅,辛巳,己丑,未时,13:00-15:00,13,14,辛未
5/12/1950,1950,5,12,庚寅,辛巳,己丑,申时,15:00-17:00,15,16,壬申
5/12/1950,1950,5,12,庚寅,辛巳,己丑,酉时,17:00-19:00,17,18,癸酉
5/12/1950,1950,5,12,庚寅,辛巳,己丑,戌时,19:00-21:00,19,20,甲戌
5/12/1950,1950,5,12,庚寅,辛巳,己丑,亥时,21:00-23:00,21,22,乙亥
5/13/1950,1950,5,13,庚寅,辛巳,庚寅,子时,23:00-01:00,23,0,丙子
5/13/1950,1950,5,13,庚寅,辛巳,庚寅,丑时,01:00-03:00,1,2,丁丑
5/13/1950,1950,5,13,庚寅,辛巳,庚寅,寅时,03:00-05:00,3,4,戊寅
5/13/1950,1950,5,13,庚寅,辛巳,庚寅,卯时,05:00-07:00,5,6,己卯
5/13/1950,1950,5,13,庚寅,辛巳,庚寅,辰时,07:00-09:00,7,8,庚辰
5/13/1950,1950,5,13,庚寅,辛巳,庚寅,巳时,09:00-11:00,9,10,辛巳
5/13/1950,1950,5,13,庚寅,辛巳,庚寅,午时,11:00-13:00,11,12,壬午
5/13/1950,1950,5,13,庚寅,辛巳,庚寅,未时,13:00-15:00,13,14,癸未
5/13/1950,1950,5,13,庚寅,辛巳,庚寅,申时,15:00-17:00,15,16,甲申
5/13/1950,1950,5,13,庚寅,辛巳,庚寅,酉时,17:00-19:00,17,18,乙酉
5/13/1950,1950,5,13,庚寅,辛巳,庚寅,戌时,19:00-21:00,19,20,丙戌
5/13/1950,1950,5,13,庚寅,辛巳,庚寅,亥时,21:00-23:00,21,22,丁亥
5/14/1950,1950,5,14,庚寅,辛巳,辛卯,子时,23:00-01:00,23,0,戊子
5/14/1950,1950,5,14,庚寅,辛巳,辛卯,丑时,01:00-03:00,1,2,己丑
5/14/1950,1950,5,14,庚寅,辛巳,辛卯,寅时,03:00-05:00,3,4,庚寅
5/14/1950,1950,5,14,庚寅,辛巳,辛卯,卯时,05:00-07:00,5,6,辛卯
5/14/1950,1950,5,14,庚寅,辛巳,辛卯,辰时,07:00-09:00,7,8,壬辰
5/14/1950,1950,5,14,庚寅,辛巳,辛卯,巳时,09:00-11:00,9,10,癸巳
5/14/1950,1950,5,14,庚寅,辛巳,辛卯,午时,11:00-13:00,11,12,甲午
5/14/1950,1950,5,14,庚寅,辛巳,辛卯,未时,13:00-15:00,13,14,乙未
5/14/1950,1950,5,14,庚寅,辛巳,辛卯,申时,15:00-17:00,15,16,丙申
5/14/1950,1950,5,14,庚寅,辛巳,辛卯,酉时,17:00-19:00,17,18,丁酉
5/14/1950,1950,5,14,庚寅,辛巳,辛卯,戌时,19:00-21:00,19,20,戊戌
5/14/1950,1950,5,14,庚寅,辛巳,辛卯,亥时,21:00-23:00,21,22,己亥
5/15/1950,1950,5,15,庚寅,辛巳,壬辰,子时,23:00-01:00,23,0,庚子
5/15/1950,1950,5,15,庚寅,辛巳,壬辰,丑时,01:00-03:00,1,2,辛丑
5/15/1950,1950,5,15,庚寅,辛巳,壬辰,寅时,03:00-05:00,3,4,壬寅
5/15/1950,1950,5,15,庚寅,辛巳,壬辰,卯时,05:00-07:00,5,6,癸卯
5/15/1950,1950,5,15,庚寅,辛巳,壬辰,辰时,07:00-09:00,7,8,甲辰
5/15/1950,1950,5,15,庚寅,辛巳,壬辰,巳时,09:00-11:00,9,10,乙巳
5/15/1950,1950,5,15,庚寅,辛巳,壬辰,午时,11:00-13:00,11,12,丙午
5/15/1950,1950,5,15,庚寅,辛巳,壬辰,未时,13:00-15:00,13,14,丁未
5/15/1950,1950,5,15,庚寅,辛巳,壬辰,申时,15:00-17:00,15,16,戊申
5/15/1950,1950,5,15,庚寅,辛巳,壬辰,酉时,17:00-19:00,17,18,己酉
5/15/1950,1950,5,15,庚寅,辛巳,壬辰,戌时,19:00-21:00,19,20,庚戌
5/15/1950,1950,5,15,庚寅,辛巳,壬辰,亥时,21:00-23:00,21,22,辛亥
5/16/1950,1950,5,16,庚寅,辛巳,癸巳,子时,23:00-01:00,23,0,壬子
5/16/1950,1950,5,16,庚寅,辛巳,癸巳,丑时,01:00-03:00,1,2,癸丑
5/16/1950,1950,5,16,庚寅,辛巳,癸巳,寅时,03:00-05:00,3,4,甲寅
5/16/1950,1950,5,16,庚寅,辛巳,癸巳,卯时,05:00-07:00,5,6,乙卯
5/16/1950,1950,5,16,庚寅,辛巳,癸巳,辰时,07:00-09:00,7,8,丙辰
5/16/1950,1950,5,16,庚寅,辛巳,癸巳,巳时,09:00-11:00,9,10,丁巳
5/16/1950,1950,5,16,庚寅,辛巳,癸巳,午时,11:00-13:00,11,12,戊午
5/16/1950,1950,5,16,庚寅,辛巳,癸巳,未时,13:00-15:00,13,14,己未
5/16/1950,1950,5,16,庚寅,辛巳,癸巳,申时,15:00-17:00,15,16,庚申
5/16/1950,1950,5,16,庚寅,辛巳,癸巳,酉时,17:00-19:00,17,18,辛酉
5/16/1950,1950,5,16,庚寅,辛巳,癸巳,戌时,19:00-21:00,19,20,壬戌
5/16/1950,1950,5,16,庚寅,辛巳,癸巳,亥时,21:00-23:00,21,22,癸亥
5/17/1950,1950,5,17,庚寅,辛巳,甲午,子时,23:00-01:00,23,0,甲子
5/17/1950,1950,5,17,庚寅,辛巳,甲午,丑时,01:00-03:00,1,2,乙丑
5/17/1950,1950,5,17,庚寅,辛巳,甲午,寅时,03:00-05:00,3,4,丙寅
5/17/1950,1950,5,17,庚寅,辛巳,甲午,卯时,05:00-07:00,5,6,丁卯
5/17/1950,1950,5,17,庚寅,辛巳,甲午,辰时,07:00-09:00,7,8,戊辰
5/17/1950,1950,5,17,庚寅,辛巳,甲午,巳时,09:00-11:00,9,10,己巳
5/17/1950,1950,5,17,庚寅,辛巳,甲午,午时,11:00-13:00,11,12,庚午
5/17/1950,1950,5,17,庚寅,辛巳,甲午,未时,13:00-15:00,13,14,辛未
5/17/1950,1950,5,17,庚寅,辛巳,甲午,申时,15:00-17:00,15,16,壬申
5/17/1950,1950,5,17,庚寅,辛巳,甲午,酉时,17:00-19:00,17,18,癸酉
5/17/1950,1950,5,17,庚寅,辛巳,甲午,戌时,19:00-21:00,19,20,甲戌
5/17/1950,1950,5,17,庚寅,辛巳,甲午,亥时,21:00-23:00,21,22,乙亥
5/18/1950,1950,5,18,庚寅,辛巳,乙未,子时,23:00-01:00,23,0,丙子
5/18/1950,1950,5,18,庚寅,辛巳,乙未,丑时,01:00-03:00,1,2,丁丑
5/18/1950,1950,5,18,庚寅,辛巳,乙未,寅时,03:00-05:00,3,4,戊寅
5/18/1950,1950,5,18,庚寅,辛巳,乙未,卯时,05:00-07:00,5,6,己卯
5/18/1950,1950,5,18,庚寅,辛巳,乙未,辰时,07:00-09:00,7,8,庚辰
5/18/1950,1950,5,18,庚寅,辛巳,乙未,巳时,09:00-11:00,9,10,辛巳
5/18/1950,1950,5,18,庚寅,辛巳,乙未,午时,11:00-13:00,11,12,壬午
5/18/1950,1950,5,18,庚寅,辛巳,乙未,未时,13:00-15:00,13,14,癸未
5/18/1950,1950,5,18,庚寅,辛巳,乙未,申时,15:00-17:00,15,16,甲申
5/18/1950,1950,5,18,庚寅,辛巳,乙未,酉时,17:00-19:00,17,18,乙酉
5/18/1950,1950,5,18,庚寅,辛巳,乙未,戌时,19:00-21:00,19,20,丙戌
5/18/1950,1950,5,18,庚寅,辛巳,乙未,亥时,21:00-23:00,21,22,丁亥
5/19/1950,1950,5,19,庚寅,辛巳,丙申,子时,23:00-01:00,23,0,戊子
5/19/1950,1950,5,19,庚寅,辛巳,丙申,丑时,01:00-03:00,1,2,己丑
5/19/1950,1950,5,19,庚寅,辛巳,丙申,寅时,03:00-05:00,3,4,庚寅
5/19/1950,1950,5,19,庚寅,辛巳,丙申,卯时,05:00-07:00,5,6,辛卯
5/19/1950,1950,5,19,庚寅,辛巳,丙申,辰时,07:00-09:00,7,8,壬辰
5/19/1950,1950,5,19,庚寅,辛巳,丙申,巳时,09:00-11:00,9,10,癸巳
5/19/1950,1950,5,19,庚寅,辛巳,丙申,午时,11:00-13:00,11,12,甲午
5/19/1950,1950,5,19,庚寅,辛巳,丙申,未时,13:00-15:00,13,14,乙未
5/19/1950,1950,5,19,庚寅,辛巳,丙申,申时,15:00-17:00,15,16,丙申
5/19/1950,1950,5,19,庚寅,辛巳,丙申,酉时,17:00-19:00,17,18,丁酉
5/19/1950,1950,5,19,庚寅,辛巳,丙申,戌时,19:00-21:00,19,20,戊戌
5/19/1950,1950,5,19,庚寅,辛巳,丙申,亥时,21:00-23:00,21,22,己亥
5/20/1950,1950,5,20,庚寅,辛巳,丁酉,子时,23:00-01:00,23,0,庚子
5/20/1950,1950,5,20,庚寅,辛巳,丁酉,丑时,01:00-03:00,1,2,辛丑
5/20/1950,1950,5,20,庚寅,辛巳,丁酉,寅时,03:00-05:00,3,4,壬寅
5/20/1950,1950,5,20,庚寅,辛巳,丁酉,卯时,05:00-07:00,5,6,癸卯
5/20/1950,1950,5,20,庚寅,辛巳,丁酉,辰时,07:00-09:00,7,8,甲辰
5/20/1950,1950,5,20,庚寅,辛巳,丁酉,巳时,09:00-11:00,9,10,乙巳
5/20/1950,1950,5,20,庚寅,辛巳,丁酉,午时,11:00-13:00,11,12,丙午
5/20/1950,1950,5,20,庚寅,辛巳,丁酉,未时,13:00-15:00,13,14,丁未
5/20/1950,1950,5,20,庚寅,辛巳,丁酉,申时,15:00-17:00,15,16,戊申
5/20/1950,1950,5,20,庚寅,辛巳,丁酉,酉时,17:00-19:00,17,18,己酉
5/20/1950,1950,5,20,庚寅,辛巳,丁酉,戌时,19:00-21:00,19,20,庚戌
5/20/1950,1950,5,20,庚寅,辛巳,丁酉,亥时,21:00-23:00,21,22,辛亥
5/21/1950,1950,5,21,庚寅,辛巳,戊戌,子时,23:00-01:00,23,0,壬子
5/21/1950,1950,5,21,庚寅,辛巳,戊戌,丑时,01:00-03:00,1,2,癸丑
5/21/1950,1950,5,21,庚寅,辛巳,戊戌,寅时,03:00-05:00,3,4,甲寅
5/21/1950,1950,5,21,庚寅,辛巳,戊戌,卯时,05:00-07:00,5,6,乙卯
5/21/1950,1950,5,21,庚寅,辛巳,戊戌,辰时,07:00-09:00,7,8,丙辰
5/21/1950,1950,5,21,庚寅,辛巳,戊戌,巳时,09:00-11:00,9,10,丁巳
5/21/1950,1950,5,21,庚寅,辛巳,戊戌,午时,11:00-13:00,11,12,戊午
5/21/1950,1950,5,21,庚寅,辛巳,戊戌,未时,13:00-15:00,13,14,己未
5/21/1950,1950,5,21,庚寅,辛巳,戊戌,申时,15:00-17:00,15,16,庚申
5/21/1950,1950,5,21,庚寅,辛巳,戊戌,酉时,17:00-19:00,17,18,辛酉
5/21/1950,1950,5,21,庚寅,辛巳,戊戌,戌时,19:00-21:00,19,20,壬戌
5/21/1950,1950,5,21,庚寅,辛巳,戊戌,亥时,21:00-23:00,21,22,癸亥
5/22/1950,1950,5,22,庚寅,辛巳,己亥,子时,23:00-01:00,23,0,甲子
5/22/1950,1950,5,22,庚寅,辛巳,己亥,丑时,01:00-03:00,1,2,乙丑
5/22/1950,1950,5,22,庚寅,辛巳,己亥,寅时,03:00-05:00,3,4,丙寅
5/22/1950,1950,5,22,庚寅,辛巳,己亥,卯时,05:00-07:00,5,6,丁卯
5/22/1950,1950,5,22,庚寅,辛巳,己亥,辰时,07:00-09:00,7,8,戊辰
5/22/1950,1950,5,22,庚寅,辛巳,己亥,巳时,09:00-11:00,9,10,己巳
5/22/1950,1950,5,22,庚寅,辛巳,己亥,午时,11:00-13:00,11,12,庚午
5/22/1950,1950,5,22,庚寅,辛巳,己亥,未时,13:00-15:00,13,14,辛未
5/22/1950,1950,5,22,庚寅,辛巳,己亥,申时,15:00-17:00,15,16,壬申
5/22/1950,1950,5,22,庚寅,辛巳,己亥,酉时,17:00-19:00,17,18,癸酉
5/22/1950,1950,5,22,庚寅,辛巳,己亥,戌时,19:00-21:00,19,20,甲戌
5/22/1950,1950,5,22,庚寅,辛巳,己亥,亥时,21:00-23:00,21,22,乙亥
5/23/1950,1950,5,23,庚寅,辛巳,庚子,子时,23:00-01:00,23,0,丙子
5/23/1950,1950,5,23,庚寅,辛巳,庚子,丑时,01:00-03:00,1,2,丁丑
5/23/1950,1950,5,23,庚寅,辛巳,庚子,寅时,03:00-05:00,3,4,戊寅
5/23/1950,1950,5,23,庚寅,辛巳,庚子,卯时,05:00-07:00,5,6,己卯
5/23/1950,1950,5,23,庚寅,辛巳,庚子,辰时,07:00-09:00,7,8,庚辰
5/23/1950,1950,5,23,庚寅,辛巳,庚子,巳时,09:00-11:00,9,10,辛巳
5/23/1950,1950,5,23,庚寅,辛巳,庚子,午时,11:00-13:00,11,12,壬午
5/23/1950,1950,5,23,庚寅,辛巳,庚子,未时,13:00-15:00,13,14,癸未
5/23/1950,1950,5,23,庚寅,辛巳,庚子,申时,15:00-17:00,15,16,甲申
5/23/1950,1950,5,23,庚寅,辛巳,庚子,酉时,17:00-19:00,17,18,乙酉
5/23/1950,1950,5,23,庚寅,辛巳,庚子,戌时,19:00-21:00,19,20,丙戌
5/23/1950,1950,5,23,庚寅,辛巳,庚子,亥时,21:00-23:00,21,22,丁亥
5/24/1950,1950,5,24,庚寅,辛巳,辛丑,子时,23:00-01:00,23,0,戊子
5/24/1950,1950,5,24,庚寅,辛巳,辛丑,丑时,01:00-03:00,1,2,己丑
5/24/1950,1950,5,24,庚寅,辛巳,辛丑,寅时,03:00-05:00,3,4,庚寅
5/24/1950,1950,5,24,庚寅,辛巳,辛丑,卯时,05:00-07:00,5,6,辛卯
5/24/1950,1950,5,24,庚寅,辛巳,辛丑,辰时,07:00-09:00,7,8,壬辰
5/24/1950,1950,5,24,庚寅,辛巳,辛丑,巳时,09:00-11:00,9,10,癸巳
5/24/1950,1950,5,24,庚寅,辛巳,辛丑,午时,11:00-13:00,11,12,甲午
5/24/1950,1950,5,24,庚寅,辛巳,辛丑,未时,13:00-15:00,13,14,乙未
5/24/1950,1950,5,24,庚寅,辛巳,辛丑,申时,15:00-17:00,15,16,丙申
5/24/1950,1950,5,24,庚寅,辛巳,辛丑,酉时,17:00-19:00,17,18,丁酉
5/24/1950,1950,5,24,庚寅,辛巳,辛丑,戌时,19:00-21:00,19,20,戊戌
5/24/1950,1950,5,24,庚寅,辛巳,辛丑,亥时,21:00-23:00,21,22,己亥
5/25/1950,1950,5,25,庚寅,辛巳,壬寅,子时,23:00-01:00,23,0,庚子
5/25/1950,1950,5,25,庚寅,辛巳,壬寅,丑时,01:00-03:00,1,2,辛丑
5/25/1950,1950,5,25,庚寅,辛巳,壬寅,寅时,03:00-05:00,3,4,壬寅
5/25/1950,1950,5,25,庚寅,辛巳,壬寅,卯时,05:00-07:00,5,6,癸卯
5/25/1950,1950,5,25,庚寅,辛巳,壬寅,辰时,07:00-09:00,7,8,甲辰
5/25/1950,1950,5,25,庚寅,辛巳,壬寅,巳时,09:00-11:00,9,10,乙巳
5/25/1950,1950,5,25,庚寅,辛巳,壬寅,午时,11:00-13:00,11,12,丙午
5/25/1950,1950,5,25,庚寅,辛巳,壬寅,未时,13:00-15:00,13,14,丁未
5/25/1950,1950,5,25,庚寅,辛巳,壬寅,申时,15:00-17:00,15,16,戊申
5/25/1950,1950,5,25,庚寅,辛巳,壬寅,酉时,17:00-19:00,17,18,己酉
5/25/1950,1950,5,25,庚寅,辛巳,壬寅,戌时,19:00-21:00,19,20,庚戌
5/25/1950,1950,5,25,庚寅,辛巳,壬寅,亥时,21:00-23:00,21,22,辛亥
5/26/1950,1950,5,26,庚寅,辛巳,癸卯,子时,23:00-01:00,23,0,壬子
5/26/1950,1950,5,26,庚寅,辛巳,癸卯,丑时,01:00-03:00,1,2,癸丑
5/26/1950,1950,5,26,庚寅,辛巳,癸卯,寅时,03:00-05:00,3,4,甲寅
5/26/1950,1950,5,26,庚寅,辛巳,癸卯,卯时,05:00-07:00,5,6,乙卯
5/26/1950,1950,5,26,庚寅,辛巳,癸卯,辰时,07:00-09:00,7,8,丙辰
5/26/1950,1950,5,26,庚寅,辛巳,癸卯,巳时,09:00-11:00,9,10,丁巳
5/26/1950,1950,5,26,庚寅,辛巳,癸卯,午时,11:00-13:00,11,12,戊午
5/26/1950,1950,5,26,庚寅,辛巳,癸卯,未时,13:00-15:00,13,14,己未
5/26/1950,1950,5,26,庚寅,辛巳,癸卯,申时,15:00-17:00,15,16,庚申
5/26/1950,1950,5,26,庚寅,辛巳,癸卯,酉时,17:00-19:00,17,18,辛酉
5/26/1950,1950,5,26,庚寅,辛巳,癸卯,戌时,19:00-21:00,19,20,壬戌
5/26/1950,1950,5,26,庚寅,辛巳,癸卯,亥时,21:00-23:00,21,22,癸亥
5/27/1950,1950,5,27,庚寅,辛巳,甲辰,子时,23:00-01:00,23,0,甲子
5/27/1950,1950,5,27,庚寅,辛巳,甲辰,丑时,01:00-03:00,1,2,乙丑
5/27/1950,1950,5,27,庚寅,辛巳,甲辰,寅时,03:00-05:00,3,4,丙寅
5/27/1950,1950,5,27,庚寅,辛巳,甲辰,卯时,05:00-07:00,5,6,丁卯
5/27/1950,1950,5,27,庚寅,辛巳,甲辰,辰时,07:00-09:00,7,8,戊辰
5/27/1950,1950,5,27,庚寅,辛巳,甲辰,巳时,09:00-11:00,9,10,己巳
5/27/1950,1950,5,27,庚寅,辛巳,甲辰,午时,11:00-13:00,11,12,庚午
5/27/1950,1950,5,27,庚寅,辛巳,甲辰,未时,13:00-15:00,13,14,辛未
5/27/1950,1950,5,27,庚寅,辛巳,甲辰,申时,15:00-17:00,15,16,壬申
5/27/1950,1950,5,27,庚寅,辛巳,甲辰,酉时,17:00-19:00,17,18,癸酉
5/27/1950,1950,5,27,庚寅,辛巳,甲辰,戌时,19:00-21:00,19,20,甲戌
5/27/1950,1950,5,27,庚寅,辛巳,甲辰,亥时,21:00-23:00,21,22,乙亥
5/28/1950,1950,5,28,庚寅,辛巳,乙巳,子时,23:00-01:00,23,0,丙子
5/28/1950,1950,5,28,庚寅,辛巳,乙巳,丑时,01:00-03:00,1,2,丁丑
5/28/1950,1950,5,28,庚寅,辛巳,乙巳,寅时,03:00-05:00,3,4,戊寅
5/28/1950,1950,5,28,庚寅,辛巳,乙巳,卯时,05:00-07:00,5,6,己卯
5/28/1950,1950,5,28,庚寅,辛巳,乙巳,辰时,07:00-09:00,7,8,庚辰
5/28/1950,1950,5,28,庚寅,辛巳,乙巳,巳时,09:00-11:00,9,10,辛巳
5/28/1950,1950,5,28,庚寅,辛巳,乙巳,午时,11:00-13:00,11,12,壬午
5/28/1950,1950,5,28,庚寅,辛巳,乙巳,未时,13:00-15:00,13,14,癸未
5/28/1950,1950,5,28,庚寅,辛巳,乙巳,申时,15:00-17:00,15,16,甲申
5/28/1950,1950,5,28,庚寅,辛巳,乙巳,酉时,17:00-19:00,17,18,乙酉
5/28/1950,1950,5,28,庚寅,辛巳,乙巳,戌时,19:00-21:00,19,20,丙戌
5/28/1950,1950,5,28,庚寅,辛巳,乙巳,亥时,21:00-23:00,21,22,丁亥
5/29/1950,1950,5,29,庚寅,辛巳,丙午,子时,23:00-01:00,23,0,戊子
5/29/1950,1950,5,29,庚寅,辛巳,丙午,丑时,01:00-03:00,1,2,己丑
5/29/1950,1950,5,29,庚寅,辛巳,丙午,寅时,03:00-05:00,3,4,庚寅
5/29/1950,1950,5,29,庚寅,辛巳,丙午,卯时,05:00-07:00,5,6,辛卯
5/29/1950,1950,5,29,庚寅,辛巳,丙午,辰时,07:00-09:00,7,8,壬辰
5/29/1950,1950,5,29,庚寅,辛巳,丙午,巳时,09:00-11:00,9,10,癸巳
5/29/1950,1950,5,29,庚寅,辛巳,丙午,午时,11:00-13:00,11,12,甲午
5/29/1950,1950,5,29,庚寅,辛巳,丙午,未时,13:00-15:00,13,14,乙未
5/29/1950,1950,5,29,庚寅,辛巳,丙午,申时,15:00-17:00,15,16,丙申
5/29/1950,1950,5,29,庚寅,辛巳,丙午,酉时,17:00-19:00,17,18,丁酉
5/29/1950,1950,5,29,庚寅,辛巳,丙午,戌时,19:00-21:00,19,20,戊戌
5/29/1950,1950,5,29,庚寅,辛巳,丙午,亥时,21:00-23:00,21,22,己亥
5/30/1950,1950,5,30,庚寅,辛巳,丁未,子时,23:00-01:00,23,0,庚子
5/30/1950,1950,5,30,庚寅,辛巳,丁未,丑时,01:00-03:00,1,2,辛丑
5/30/1950,1950,5,30,庚寅,辛巳,丁未,寅时,03:00-05:00,3,4,壬寅
5/30/1950,1950,5,30,庚寅,辛巳,丁未,卯时,05:00-07:00,5,6,癸卯
5/30/1950,1950,5,30,庚寅,辛巳,丁未,辰时,07:00-09:00,7,8,甲辰
5/30/1950,1950,5,30,庚寅,辛巳,丁未,巳时,09:00-11:00,9,10,乙巳
5/30/1950,1950,5,30,庚寅,辛巳,丁未,午时,11:00-13:00,11,12,丙午
